timestamp,sensor_type,sensor_id,unit,val
2025-07-29T21:00:00Z,temperature,TEMP-011,°C,23.50
2025-07-29T21:00:01Z,temperature,TEMP-011,°C,23.25
2025-07-29T21:00:02Z,temperature,TEMP-011,°C,23.25
2025-07-29T21:00:03Z,temperature,TEMP-011,°C,23.00
2025-07-29T21:00:04Z,temperature,TEMP-011,°C,23.25
2025-07-29T21:00:05Z,temperature,TEMP-011,°C,23.00
2025-07-29T21:00:06Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:07Z,temperature,TEMP-011,°C,23.00
2025-07-29T21:00:08Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:09Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:10Z,temperature,TEMP-011,°C,23.00
2025-07-29T21:00:11Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:12Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:13Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:14Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:15Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:16Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:17Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:18Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:19Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:20Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:21Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:22Z,temperature,TEMP-011,°C,23.00
2025-07-29T21:00:23Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:24Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:25Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:26Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:27Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:28Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:00:29Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:00:30Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:00:31Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:32Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:33Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:34Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:00:35Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:36Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:37Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:00:38Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:00:39Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:40Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:41Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:42Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:43Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:44Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:45Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:46Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:47Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:00:48Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:00:49Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:00:50Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:00:51Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:00:52Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:53Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:00:54Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:55Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:56Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:00:57Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:58Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:00:59Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:00Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:01Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:02Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:03Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:04Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:05Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:06Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:07Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:08Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:09Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:10Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:11Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:12Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:13Z,temperature,TEMP-011,°C,23.00
2025-07-29T21:01:14Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:15Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:16Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:17Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:18Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:19Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:20Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:21Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:22Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:23Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:24Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:25Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:26Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:27Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:28Z,temperature,TEMP-011,°C,22.75
2025-07-29T21:01:29Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:30Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:31Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:32Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:33Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:34Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:35Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:36Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:37Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:38Z,temperature,TEMP-011,°C,22.50
2025-07-29T21:01:39Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:40Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:41Z,temperature,TEMP-011,°C,22.25
2025-07-29T21:01:42Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:43Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:44Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:45Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:46Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:47Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:01:48Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:49Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:50Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:01:51Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:01:52Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:01:53Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:01:54Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:55Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:56Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:01:57Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:01:58Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:01:59Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:02:00Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:02:01Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:02:02Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:02:03Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:04Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:02:05Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:02:06Z,temperature,TEMP-011,°C,22.00
2025-07-29T21:02:07Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:08Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:02:09Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:10Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:11Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:12Z,temperature,TEMP-011,°C,21.75
2025-07-29T21:02:13Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:14Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:15Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:16Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:17Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:18Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:19Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:20Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:21Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:22Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:23Z,temperature,TEMP-011,°C,21.50
2025-07-29T21:02:24Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:25Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:26Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:27Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:28Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:29Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:30Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:31Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:32Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:33Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:34Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:35Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:36Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:37Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:38Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:39Z,temperature,TEMP-011,°C,21.00
2025-07-29T21:02:40Z,temperature,TEMP-011,°C,21.25
2025-07-29T21:02:41Z,temperature,TEMP-011,°C,20.50
2025-07-29T21:02:42Z,temperature,TEMP-011,°C,20.00
2025-07-29T21:02:43Z,temperature,TEMP-011,°C,19.25
2025-07-29T21:02:44Z,temperature,TEMP-011,°C,19.25
2025-07-29T21:02:45Z,temperature,TEMP-011,°C,19.00
2025-07-29T21:02:46Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:02:47Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:48Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:49Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:02:50Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:51Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:52Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:53Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:54Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:55Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:56Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:57Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:02:58Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:02:59Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:00Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:01Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:02Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:03Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:04Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:05Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:06Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:07Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:08Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:09Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:10Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:11Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:12Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:13Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:14Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:15Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:16Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:17Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:18Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:19Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:03:20Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:21Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:22Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:23Z,temperature,TEMP-011,°C,18.25
2025-07-29T21:03:24Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:03:25Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:26Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:03:27Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:03:28Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:03:29Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:03:30Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:31Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:32Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:33Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:03:34Z,temperature,TEMP-011,°C,18.50
2025-07-29T21:03:35Z,temperature,TEMP-011,°C,19.00
2025-07-29T21:03:36Z,temperature,TEMP-011,°C,19.00
2025-07-29T21:03:37Z,temperature,TEMP-011,°C,18.75
2025-07-29T21:03:38Z,temperature,TEMP-011,°C,19.00
2025-07-29T21:03:39Z,temperature,TEMP-011,°C,19.25
2025-07-29T21:03:40Z,temperature,TEMP-011,°C,19.25
2025-07-29T21:03:41Z,temperature,TEMP-011,°C,19.25
2025-07-29T21:03:42Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:43Z,temperature,TEMP-011,°C,19.25
2025-07-29T21:03:44Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:45Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:46Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:47Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:48Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:49Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:50Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:51Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:52Z,temperature,TEMP-011,°C,19.25
2025-07-29T21:03:53Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:54Z,temperature,TEMP-011,°C,19.25
2025-07-29T21:03:55Z,temperature,TEMP-011,°C,19.75
2025-07-29T21:03:56Z,temperature,TEMP-011,°C,19.75
2025-07-29T21:03:57Z,temperature,TEMP-011,°C,19.50
2025-07-29T21:03:58Z,temperature,TEMP-011,°C,19.75
2025-07-29T21:03:59Z,temperature,TEMP-011,°C,19.75
2025-07-29T21:04:00Z,temperature,TEMP-011,°C,19.75
