timestamp,sensor_type,sensor_id,unit,val
2025-07-29T16:00:00Z,temperature,TEMP-009,°C,18.75
2025-07-29T16:00:01Z,temperature,TEMP-009,°C,19.00
2025-07-29T16:00:02Z,temperature,TEMP-009,°C,18.75
2025-07-29T16:00:03Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:04Z,temperature,TEMP-009,°C,18.75
2025-07-29T16:00:05Z,temperature,TEMP-009,°C,19.00
2025-07-29T16:00:06Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:07Z,temperature,TEMP-009,°C,19.00
2025-07-29T16:00:08Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:09Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:10Z,temperature,TEMP-009,°C,18.75
2025-07-29T16:00:11Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:12Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:13Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:14Z,temperature,TEMP-009,°C,19.00
2025-07-29T16:00:15Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:16Z,temperature,TEMP-009,°C,19.00
2025-07-29T16:00:17Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:18Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:19Z,temperature,TEMP-009,°C,19.00
2025-07-29T16:00:20Z,temperature,TEMP-009,°C,19.00
2025-07-29T16:00:21Z,temperature,TEMP-009,°C,19.00
2025-07-29T16:00:22Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:23Z,temperature,TEMP-009,°C,19.50
2025-07-29T16:00:24Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:25Z,temperature,TEMP-009,°C,19.25
2025-07-29T16:00:26Z,temperature,TEMP-009,°C,19.75
2025-07-29T16:00:27Z,temperature,TEMP-009,°C,19.50
2025-07-29T16:00:28Z,temperature,TEMP-009,°C,19.50
2025-07-29T16:00:29Z,temperature,TEMP-009,°C,19.50
2025-07-29T16:00:30Z,temperature,TEMP-009,°C,19.75
2025-07-29T16:00:31Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:32Z,temperature,TEMP-009,°C,19.75
2025-07-29T16:00:33Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:34Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:35Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:36Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:37Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:38Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:39Z,temperature,TEMP-009,°C,19.75
2025-07-29T16:00:40Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:41Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:42Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:43Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:44Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:45Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:46Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:47Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:48Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:49Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:50Z,temperature,TEMP-009,°C,20.25
2025-07-29T16:00:51Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:52Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:53Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:54Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:55Z,temperature,TEMP-009,°C,20.00
2025-07-29T16:00:56Z,temperature,TEMP-009,°C,20.75
2025-07-29T16:00:57Z,temperature,TEMP-009,°C,21.50
2025-07-29T16:00:58Z,temperature,TEMP-009,°C,21.50
2025-07-29T16:00:59Z,temperature,TEMP-009,°C,22.00
2025-07-29T16:01:00Z,temperature,TEMP-009,°C,22.50
2025-07-29T16:01:01Z,temperature,TEMP-009,°C,22.50
2025-07-29T16:01:02Z,temperature,TEMP-009,°C,22.50
2025-07-29T16:01:03Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:04Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:05Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:06Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:07Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:08Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:09Z,temperature,TEMP-009,°C,22.50
2025-07-29T16:01:10Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:11Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:12Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:13Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:14Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:15Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:16Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:17Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:18Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:19Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:20Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:21Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:22Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:23Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:24Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:25Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:26Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:27Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:28Z,temperature,TEMP-009,°C,23.00
2025-07-29T16:01:29Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:30Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:31Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:32Z,temperature,TEMP-009,°C,22.50
2025-07-29T16:01:33Z,temperature,TEMP-009,°C,22.50
2025-07-29T16:01:34Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:35Z,temperature,TEMP-009,°C,22.75
2025-07-29T16:01:36Z,temperature,TEMP-009,°C,22.25
2025-07-29T16:01:37Z,temperature,TEMP-009,°C,22.50
2025-07-29T16:01:38Z,temperature,TEMP-009,°C,22.50
2025-07-29T16:01:39Z,temperature,TEMP-009,°C,22.00
2025-07-29T16:01:40Z,temperature,TEMP-009,°C,22.00
