timestamp,sensor_type,sensor_id,unit,val
2025-07-29T19:00:00Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:01Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:02Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:03Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:04Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:05Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:06Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:07Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:08Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:09Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:10Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:11Z,temperature,TEMP-006,°C,20.50
2025-07-29T19:00:12Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:13Z,temperature,TEMP-006,°C,20.50
2025-07-29T19:00:14Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:15Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:16Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:17Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:18Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:19Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:20Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:21Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:00:22Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:00:23Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:24Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:25Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:26Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:27Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:28Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:29Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:30Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:31Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:32Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:33Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:34Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:35Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:00:36Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:37Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:38Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:00:39Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:40Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:41Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:42Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:43Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:44Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:45Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:00:46Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:47Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:00:48Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:00:49Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:50Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:51Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:52Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:53Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:54Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:55Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:56Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:00:57Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:00:58Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:00:59Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:00Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:01Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:01:02Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:03Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:04Z,temperature,TEMP-006,°C,21.50
2025-07-29T19:01:05Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:06Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:07Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:08Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:09Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:10Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:11Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:12Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:13Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:14Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:15Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:16Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:17Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:18Z,temperature,TEMP-006,°C,21.25
2025-07-29T19:01:19Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:01:20Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:21Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:22Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:23Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:01:24Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:25Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:26Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:27Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:01:28Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:29Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:01:30Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:31Z,temperature,TEMP-006,°C,20.75
2025-07-29T19:01:32Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:33Z,temperature,TEMP-006,°C,21.00
2025-07-29T19:01:34Z,temperature,TEMP-006,°C,20.50
2025-07-29T19:01:35Z,temperature,TEMP-006,°C,20.00
2025-07-29T19:01:36Z,temperature,TEMP-006,°C,19.50
2025-07-29T19:01:37Z,temperature,TEMP-006,°C,19.00
2025-07-29T19:01:38Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:01:39Z,temperature,TEMP-006,°C,19.00
2025-07-29T19:01:40Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:41Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:42Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:43Z,temperature,TEMP-006,°C,18.25
2025-07-29T19:01:44Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:01:45Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:01:46Z,temperature,TEMP-006,°C,18.25
2025-07-29T19:01:47Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:48Z,temperature,TEMP-006,°C,18.25
2025-07-29T19:01:49Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:50Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:51Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:52Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:53Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:54Z,temperature,TEMP-006,°C,18.25
2025-07-29T19:01:55Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:56Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:01:57Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:58Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:01:59Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:02:00Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:02:01Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:02:02Z,temperature,TEMP-006,°C,18.25
2025-07-29T19:02:03Z,temperature,TEMP-006,°C,18.25
2025-07-29T19:02:04Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:02:05Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:02:06Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:02:07Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:02:08Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:02:09Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:02:10Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:02:11Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:02:12Z,temperature,TEMP-006,°C,19.00
2025-07-29T19:02:13Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:02:14Z,temperature,TEMP-006,°C,18.50
2025-07-29T19:02:15Z,temperature,TEMP-006,°C,18.25
2025-07-29T19:02:16Z,temperature,TEMP-006,°C,19.00
2025-07-29T19:02:17Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:02:18Z,temperature,TEMP-006,°C,19.00
2025-07-29T19:02:19Z,temperature,TEMP-006,°C,18.75
2025-07-29T19:02:20Z,temperature,TEMP-006,°C,19.00
2025-07-29T19:02:21Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:02:22Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:02:23Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:02:24Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:02:25Z,temperature,TEMP-006,°C,19.50
2025-07-29T19:02:26Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:02:27Z,temperature,TEMP-006,°C,19.50
2025-07-29T19:02:28Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:02:29Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:02:30Z,temperature,TEMP-006,°C,19.50
2025-07-29T19:02:31Z,temperature,TEMP-006,°C,19.25
2025-07-29T19:02:32Z,temperature,TEMP-006,°C,19.50
2025-07-29T19:02:33Z,temperature,TEMP-006,°C,19.75
2025-07-29T19:02:34Z,temperature,TEMP-006,°C,19.50
2025-07-29T19:02:35Z,temperature,TEMP-006,°C,19.75
2025-07-29T19:02:36Z,temperature,TEMP-006,°C,19.75
2025-07-29T19:02:37Z,temperature,TEMP-006,°C,19.75
2025-07-29T19:02:38Z,temperature,TEMP-006,°C,20.00
