timestamp,sensor_type,sensor_id,unit,val
2025-07-29T17:00:00Z,temperature,TEMP-002,°C,22.00
2025-07-29T17:00:01Z,temperature,TEMP-002,°C,22.00
2025-07-29T17:00:02Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:03Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:04Z,temperature,TEMP-002,°C,22.25
2025-07-29T17:00:05Z,temperature,TEMP-002,°C,22.25
2025-07-29T17:00:06Z,temperature,TEMP-002,°C,22.00
2025-07-29T17:00:07Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:08Z,temperature,TEMP-002,°C,22.25
2025-07-29T17:00:09Z,temperature,TEMP-002,°C,22.25
2025-07-29T17:00:10Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:11Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:12Z,temperature,TEMP-002,°C,22.00
2025-07-29T17:00:13Z,temperature,TEMP-002,°C,22.00
2025-07-29T17:00:14Z,temperature,TEMP-002,°C,22.00
2025-07-29T17:00:15Z,temperature,TEMP-002,°C,22.00
2025-07-29T17:00:16Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:17Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:18Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:19Z,temperature,TEMP-002,°C,21.50
2025-07-29T17:00:20Z,temperature,TEMP-002,°C,21.50
2025-07-29T17:00:21Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:22Z,temperature,TEMP-002,°C,21.50
2025-07-29T17:00:23Z,temperature,TEMP-002,°C,21.75
2025-07-29T17:00:24Z,temperature,TEMP-002,°C,21.25
2025-07-29T17:00:25Z,temperature,TEMP-002,°C,21.25
2025-07-29T17:00:26Z,temperature,TEMP-002,°C,21.25
2025-07-29T17:00:27Z,temperature,TEMP-002,°C,21.50
2025-07-29T17:00:28Z,temperature,TEMP-002,°C,21.25
2025-07-29T17:00:29Z,temperature,TEMP-002,°C,21.00
2025-07-29T17:00:30Z,temperature,TEMP-002,°C,21.50
2025-07-29T17:00:31Z,temperature,TEMP-002,°C,21.25
2025-07-29T17:00:32Z,temperature,TEMP-002,°C,21.00
2025-07-29T17:00:33Z,temperature,TEMP-002,°C,21.50
